"gene_id" "Cu_deficient" "Cu_deficient_crr1" "Cu_deficient_crr12" "Cu_sufficient" "Fe_deficient_Min" "Fe_limited_Min" "Fe_repleted_Min" "H2O2_t0" "H2O2_t05" "H2O2_t1" "N_deprived" "N_repleted" "S_deprived" "S_deprived_ars11" "S_repleted" "S_repleted_ars11" "singlet_4A" "singlet_sor1" "TAP_recipe1" "TAP_recipe2"
"g1256" 6.06936 4.13788 4.02598 5.20803 7.64011 6.55924 8.26307 3.19869 2.17204 1.92315 4.48332 3.1285 7.17839 8.18894 4.69429 4.90205 4.13181 2.83541 4.62977 4.4815
"g1257" 10.4863 7.10129 11.6415 10.9076 13.2138 9.54723 14.8429 12.2962 11.0966 11.372 7.10606 11.2835 17.843 13.6595 14.1117 10.9361 22.4842 14.9314 11.4997 10.9745
"g1259" 142.285 73.221 89.2318 152.859 192.123 180.261 228.626 171.211 220.194 273.526 140.153 148.332 60.2873 62.0975 104.446 55.3321 164.498 310.609 246.531 251.483
"g1261" 22.9065 10.5972 11.5365 23.5282 25.1597 32.1026 28.5383 17.0842 25.661 32.1383 23.476 9.17223 41.8231 75.991 22.9815 17.2063 46.0426 41.3742 32.7856 29.7494
"g1262" 3.66307 4.49638 9.10161 5.86376 8.58701 8.8658 8.64461 4.71355 4.16657 4.63609 1.34812 3.65783 2.23021 3.96513 2.12674 7.12625 0.89463 7.80209 23.5921 22.5971
"g1265" 25.0098 9.99819 15.6457 29.026 10.6877 10.3081 11.4511 18.3006 15.6185 8.74598 10.2206 11.5304 7.52949 22.5539 16.9035 11.6688 2.88053 6.2223 15.7823 13.0572
"g1267" 20.0642 8.79113 13.6812 22.3288 19.1683 16.3897 19.0873 19.0433 20.3604 22.8634 18.05 20.5897 14.3636 27.1703 18.99 20.7364 13.7759 28.3813 22.7046 24.0027
"g1268" 2.21061 1.44936 4.0637 1.9431 2.71135 3.1393 2.58074 5.31403 2.55099 2.24133 1.44425 2.29153 1.2373 0.647604 0.776923 0.838344 0.60081 5.4503 4.49508 5.59232
"g1269" 0.0586277 4.65788 1.41094 0.11252 0.0360336 0.00979564 0.0392178 0.19621 0.788904 0.593085 3.00789 0.593264 1.37513 0.133278 0.316247 0.0805793 0.0827016 0.0780168 0.199801 0.150954
"g1270" 0.399156 0.888809 0.431856 0.377576 0 0 0 0 0 0 0 0 0.627816 0.967048 0 0.358381 0 0 0 0.311957
"g1271" 0.559782 0.0856302 0.637189 0.581789 1.71134 2.68964 1.66419 0.430083 0.839643 1.46797 0.803755 0.989137 19.9829 2.01476 0.590388 0.174357 0.751692 0.490944 0.828735 0.77225
"g1272" 19.2765 24.0653 16.3606 17.8542 15.0284 16.4982 17.6296 17.6644 18.6406 17.6275 16.9793 28.9304 29.3114 14.4594 24.8557 31.5062 10.6356 6.48387 9.11411 8.89631
"g1273" 26.0943 22.6276 18.151 30.4499 45.222 42.9541 51.529 38.7104 24.558 18.4459 13.195 34.8275 14.3453 20.6439 27.2352 24.9629 11.9144 15.5338 36.2646 33.7188
"g1279" 0.336076 0.187886 0.0939124 0.443151 0.038437 0.00777027 0 0.0872531 0.277703 0.106368 0.00869077 0.0231033 0.143477 0.621949 0.125087 0.319817 0.323616 0.411868 0.0510093 0.00327796
"g1280" 8.21508 5.20372 5.47854 5.62162 6.35788 7.28077 7.22082 5.70795 3.46236 2.85463 3.1114 2.77246 7.88761 7.48084 6.87883 6.83827 3.47894 2.92252 3.98542 3.19742
"g1281" 11.6916 6.70205 5.79159 12.8931 9.9793 8.84454 10.509 21.1669 14.919 7.87558 5.99095 5.32259 4.3509 7.56663 6.78966 4.90907 1.31447 4.69164 12.4723 12.143
"g1282" 14.7681 15.6763 16.7285 15.6385 9.10235 8.70892 7.8863 12.3787 19.7729 20.1269 18.1394 18.0269 19.5694 9.80321 25.1216 21.0114 24.3981 22.8958 10.403 9.75774
"g1284" 11.1113 7.50971 10.6356 9.91526 9.87454 7.76575 11.6535 13.1378 14.8701 12.3653 5.1974 9.23175 6.40906 2.94465 8.54074 5.14274 2.64402 6.78756 11.1101 9.96565
"g1286" 20.824 15.2023 12.9898 23.5767 18.1938 22.6342 18.1906 20.8241 26.0145 37.6827 7.23235 16.9839 15.8689 9.78176 21.0512 15.9971 48.6333 20.7679 22.7659 19.651
"g1290" 2.46538 11.0256 9.24193 3.26429 5.10594 7.24435 5.48576 4.0959 3.80654 5.18128 26.2105 15.0892 5.67316 1.14089 6.16108 4.87135 1.12444 1.71782 3.33781 2.72473
"g1292" 1.7482 9.54094 6.2177 1.51168 0.0774987 0.103708 0.0780784 0.0909998 0.0729903 0.0786374 0.524878 0.2818 10.3171 2.74695 2.7666 4.92991 23.6469 40.2788 11.5721 12.2807
"Cre01.g000200" 4.40655 4.23263 6.0278 4.65414 4.61776 4.91646 4.76509 3.46927 2.64465 1.95423 4.80609 3.85223 7.87778 5.32432 4.02291 6.34834 4.66016 4.44945 4.1312 3.94973
"Cre01.g000250" 18.9401 19.8186 17.4219 19.1041 13.364 12.4204 15.93 15.0022 14.4374 14.9191 16.1836 16.0309 12.0601 9.7003 15.1546 15.3629 12.6872 11.5708 17.2976 17.9464
"Cre01.g000350" 62.5355 49.6392 41.4982 64.1162 63.924 51.4922 69.8369 70.8317 63.0093 49.3857 29.0927 41.1579 24.7414 56.5296 39.2268 42.1326 259.009 222.331 117.977 108.997
"Cre01.g000400" 2.9729 6.7853 5.42446 4.35618 8.48182 8.83618 8.03372 5.35892 3.66864 2.78103 6.37096 9.85229 4.50413 3.63674 5.12978 5.12413 8.49183 15.2987 5.42676 6.23121
"Cre01.g000600" 11.4439 8.30874 8.49456 12.3947 9.69661 7.29181 9.5602 12.6755 15.4921 13.1215 12.0734 8.40615 8.16081 10.705 8.84349 5.08755 0.196722 3.30049 9.12156 9.05707
"g17" 1.50846 0.780768 1.417 1.87412 1.07935 1.01584 1.09653 0.981883 0.767755 0.877039 1.94842 1.06159 4.26673 4.2539 2.95636 2.56163 0.639892 1.36977 0.891947 0.856233
"Cre01.g000750" 6.05809 4.02781 5.34094 5.18891 8.73536 9.18205 8.54447 3.14885 3.33352 2.98481 6.85987 4.37739 6.18858 5.73326 3.40889 5.16127 1.88173 4.04563 3.82434 4.10417
"Cre01.g000800" 4.11959 5.65195 3.84652 4.6232 4.14453 2.7001 3.7752 3.8531 3.35841 2.74398 2.13865 3.86023 3.844 1.03961 4.51286 2.96115 4.89423 2.50861 3.98205 4.43262
"Cre01.g000850" 73.1066 58.8042 76.2785 84.7904 50.9881 51.1369 52.5431 78.0292 80.5252 80.8574 33.5002 57.3113 27.8105 52.4602 75.6401 58.482 122.353 54.0231 63.0398 66.1114
"Cre01.g001000" 0.551384 0.596643 0.976336 0.623646 0.390546 0.10236 0.193169 0.904266 0.533692 0.426026 0.029037 1.34197 0.394794 0.089459 1.06266 3.15894 0.103627 0 0.950929 0.813911
"Cre01.g001100" 25.2331 32.3307 24.9914 25.5692 30.4755 31.6007 26.1692 29.2326 35.2097 47.2956 14.8573 37.4654 29.4511 19.1263 42.8671 43.3876 75.598 53.4853 29.4668 30.6993
"Cre01.g001350" 2.43508 2.40411 3.1107 2.54224 1.32244 1.16323 0.728874 2.23282 1.97152 3.11389 0.828565 2.23797 1.87108 0.608502 3.75915 4.02508 1.51345 0.791984 1.83033 1.62587
"g33" 2.51851 1.67438 1.92272 2.98923 1.04366 0.769124 1.37743 1.61432 1.46427 0.775216 1.41433 0.987956 1.32941 2.34524 1.832 1.58221 0.694306 1.12761 2.0102 2.35372
"Cre01.g001650" 3.85144 1.81061 2.54773 3.33737 1.15803 1.06673 1.26026 0.920531 0.985795 0.812265 1.43271 1.01862 3.52309 3.12519 2.13524 4.16427 1.53493 4.03604 0.707688 1.76296
"g38" 12.1157 7.71345 8.45791 13.2096 6.78199 5.91646 6.96159 8.30144 12.4645 11.3728 2.43473 6.42285 7.58196 6.78789 8.76683 6.50725 0.728036 2.22431 7.21496 7.16137
"g39" 0.314835 0.0712814 0.207829 0.24987 0.0538753 0.0515639 0.000247591 0.101795 0.147784 0.248864 0.0562403 0.0490565 0.32066 0.573845 0.263735 0.162596 0.332322 0.547167 0.105413 0.83657
"g42" 4.26292 2.81386 4.43797 3.64425 4.66517 3.71381 5.26073 2.58455 2.52738 1.98664 5.35869 4.07364 5.65517 4.56149 5.71842 4.76645 1.42526 2.24453 2.16358 2.0711
"Cre01.g001750" 31.3487 14.0258 16.835 29.3283 27.7544 26.0498 31.5409 37.0325 30.6686 23.2674 16.1348 27.6876 7.11934 5.79065 18.5889 9.20688 4.39292 4.949 31.1531 28.7703
"Cre01.g001950" 4.96552 4.7665 4.03512 5.31026 5.55433 5.12443 5.378 3.85443 3.8435 3.45678 5.99521 4.02879 4.21762 9.70039 4.89375 4.03849 5.9824 4.12032 3.55218 3.98611
"g46" 42.2827 63.8357 69.884 49.7012 55.4898 55.6487 66.4014 55.9367 67.6493 92.9197 28.0317 39.8546 23.6205 256.823 39.1239 62.2164 112.694 126.085 72.9703 57.7187
"Cre01.g002150" 2.53764 1.68634 1.49475 3.05828 0.622266 0.667757 0.368585 2.04008 1.25034 1.10011 0.155276 2.17628 0.873296 0.371536 2.69684 4.24096 0.0607043 0.110471 1.53488 0.696806
"g51" 0.126418 0.14888 0.19026 0.189397 0.132506 0.111493 0.137267 0.390747 0.24969 0.266517 0.162645 0.148644 0.0862545 0.106953 0.0618815 0.251638 0.0448164 1.44446e-05 0.0978753 0.0893587
"Cre01.g002300" 468.057 556.163 416.452 510.977 447.262 478.463 381.951 748.658 759.738 964.309 217.623 551.853 218.048 170.654 366.749 444.572 789.139 948.58 1158.57 1156.76
"Cre01.g002400" 19.0376 13.6617 19.5207 16.2065 13.9205 14.3463 11.2749 15.815 16.6495 22.0459 7.5366 21.102 14.0552 7.76277 15.3444 6.6505 21.1808 8.13796 23.5313 25.4066
"g59" 9.65003 7.16665 7.96385 7.69519 10.6947 8.7901 8.89224 11.4307 11.6918 12.0316 4.20371 9.03869 7.26944 6.87408 11.2395 7.49147 0.683164 0.715487 9.95534 14.0068
"Cre01.g002500" 197.753 111.056 179.829 230.017 214.831 222.439 273.648 329.762 291.544 282.886 67.3472 193.115 46.0734 66.2122 138.818 98.6875 494.099 219.832 372.975 384.635
"Cre01.g002900" 17.235 16.9247 4.57253 13.0265 6.96945 12.1841 11.0862 6.74728 10.1581 11.9014 2.06058 4.44901 23.1826 15.4987 22.7775 28.8419 3.02496 1.51631 2.64976 3.80369
"Cre01.g002950" 9.31259 6.58499 9.32051 10.8299 5.12749 4.06098 4.9388 6.96815 5.47019 6.04329 4.34156 5.02951 7.12997 7.06231 8.48334 7.90866 7.66348 9.89847 5.48884 5.78431
"Cre01.g003050" 2.36386 1.20427 2.05151 2.39205 1.79902 2.01792 1.45444 1.1726 1.12316 1.19788 1.43295 1.68123 2.43667 8.62511 2.39836 3.05292 3.62057 2.60519 1.18261 1.31653
"Cre01.g003150" 5.58709 3.35973 3.49463 9.07447 3.21707 3.16728 3.93592 5.39287 6.04469 6.77204 8.35002 5.39826 11.1544 10.5019 5.57179 7.65581 5.92436 4.90119 5.75458 6.56442
"g78" 12.6766 4.70243 6.0839 15.2473 3.34557 2.09822 3.39913 9.5233 10.7585 6.90056 14.4824 7.04984 6.49692 13.497 9.10899 5.51306 1.79532 5.686 6.89048 5.82588
"g81" 0.34735 0.866483 0.975854 0.440515 1.08889 1.15948 0.934281 0.604639 0.22577 0.219931 0.507348 0.537463 83.6348 0.635258 0.282697 0.33836 3.89865 1.11551 0.683662 0.317543
"g82" 7.51792 5.73778 7.11605 8.20566 3.59673 2.93774 3.45293 4.48319 4.92257 4.2603 4.73197 3.95575 9.26604 9.72261 8.12103 7.58478 2.60907 2.80513 4.41401 4.30737
"g86" 11.1984 6.38571 5.92617 10.1165 10.8891 12.6593 13.469 6.25135 5.75367 4.30241 11.627 8.72446 16.7095 7.31716 11.5395 10.6134 4.49315 6.05773 3.84741 4.32415
"Cre01.g003550" 11.423 17.4888 18.5971 13.0784 12.2497 8.30918 14.4293 9.28138 8.48436 5.48817 17.7105 10.6577 15.1863 8.70788 12.0685 14.1901 15.1634 17.3269 13.351 14.4362
"g92" 6.06865 5.98273 5.9899 5.01171 11.6444 11.156 11.4303 5.56372 8.87359 8.16545 9.2514 7.80461 6.2505 9.51711 5.39576 5.20517 2.83033 5.52338 5.16401 5.21359
"Cre01.g004000" 28.2937 24.2996 23.7951 28.1127 33.7221 32.6966 48.5863 19.3978 17.9122 14.9434 44.3237 46.7309 12.0346 28.8236 20.9611 27.0179 19.662 11.452 16.7486 17.8074
"Cre01.g004200" 2.45096 3.27942 2.44845 1.83292 3.55057 3.24349 3.38746 1.93722 1.80132 1.30231 2.65504 2.88732 2.92908 2.24626 2.38461 2.35789 1.03377 1.96595 2.12031 2.1436
"Cre01.g004300" 159.726 54.7297 98.9012 168.092 60.9879 47.1611 85.4718 180.284 157.5 150.658 62.1647 92.012 20.7157 32.5543 101.262 52.7659 123.556 188.826 122.487 119.253
"Cre01.g004450" 76.127 34.4859 58.8279 75.0164 77.0149 103.743 90.1134 137.073 151.312 190.974 10.7142 122.748 12.2867 21.6597 50.4023 30.3066 240.28 104.804 142.267 149.802
"Cre01.g004700" 19.8925 5.64869 13.9764 6.28804 4.05678 3.47395 2.61323 8.80312 14.4807 22.0026 0.499572 1.41878 1.52813 0.429198 4.48361 5.20412 14.3196 3.80642 8.93035 9.95188
"Cre01.g004850" 1.02052 0.707508 1.60191 0.974355 1.19998 1.0209 1.24696 0.797761 0.51095 0.902501 1.5111 1.32612 1.7213 1.97589 1.48421 1.57415 1.15003 1.19455 0.842243 0.680606
"Cre01.g004900" 50.1163 62.3496 19.8047 40.0639 99.3847 124.327 119.018 7.00519 96.3251 371.187 53.6111 23.4919 35.9463 268.771 31.4494 37.7263 20.3077 270.149 22.4654 20.0071
"Cre01.g004950" 21.7965 21.3729 24.2587 21.8663 22.9934 27.938 20.3585 24.052 28.4086 37.3782 20.4562 20.9108 16.5707 23.0193 18.992 19.6052 8.53722 10.2463 19.2444 16.5618
"Cre01.g005050" 99.7483 129.445 90.8768 97.7938 188.438 249.712 180.584 137.646 117.904 129.052 149.651 180.706 109.977 72.5735 117.166 130.084 171.006 89.1589 136.549 139.422
"Cre01.g005150" 61.036 79.4208 106.934 52.6922 157.159 224.481 216.253 73.4973 93.481 115.107 71.5526 172.368 109.193 103.448 77.2013 84.0477 302.07 128.159 120.104 116.467
"Cre01.g005200" 0.601962 0.643675 1.16802 0.610869 2.48576 3.16518 2.46632 1.41849 0.621534 0.652227 3.45665 1.3396 4.11421 1.19064 1.84009 2.72126 1.00825 1.77485 0.648041 0.883645
"Cre01.g005400" 0.0955014 0.118835 0.237541 0.133986 0.176226 0.13248 0.151657 0.211487 0.26285 0.205174 0.135102 0.396847 0 0.199324 0 0.0963777 1.3757 0.465991 0 0
"Cre01.g005534" 2.04943 6.5208 5.32845 2.28833 2.19627 2.36983 1.6258 4.72817 6.11004 5.67304 1.5767 4.21114 1.15985 0.75654 1.08999 1.74783 8.55823 1.00283 4.46147 5.52545
"Cre01.g005550" 7.32074 9.64046 6.81672 7.18192 9.07575 13.9686 7.7872 4.41083 3.19694 5.26797 9.49817 8.07914 11.1063 8.82319 7.96634 8.97371 10.1755 6.42178 7.09159 7.55428
"Cre01.g005750" 0.107014 11.1404 0.0925221 0.0799281 0.0723756 0.0943343 0.0226634 0.185394 0.0386827 0.062716 0.259565 0.630688 0.175154 0.0932817 0.073897 0.0700356 0 0.110476 0.204334 0.379183
"g140" 1.96959 3.27397 2.11966 1.82226 1.80349 4.26429 2.26341 2.28288 3.35246 3.90132 1.49585 2.91287 19.5824 4.79278 6.92952 10.3426 2.25251 2.16589 1.84447 1.54665
"g142" 6.10678 6.41883 6.18533 7.30449 4.16888 4.40792 3.91618 7.29076 13.4627 12.722 10.045 6.80515 5.89613 7.3531 4.88566 7.0231 5.2681 7.81933 4.63046 5.44403
"Cre01.g006000" 2.93084 1.91486 2.16956 1.62865 2.1329 2.15041 1.854 0.816394 0.677268 1.06997 7.48942 3.00007 8.30827 5.96924 2.34526 2.178 0.861856 2.61987 0.478192 0.727511
"Cre01.g006100" 11.6631 4.71777 6.06138 14.4516 5.24557 4.78155 5.57228 7.03769 8.33575 7.21559 5.83581 6.18855 6.24015 7.41208 7.5275 4.42437 1.64895 2.60953 10.0598 12.2752
"g153" 0.138594 0.0183247 0.0545569 0.0795534 0.490559 0.73405 0.27405 0.236948 0.194099 0.363075 0.163609 0.184594 0.00420656 0 0.0313957 0.00944049 0.705153 0.39521 0.144574 0.279648
"Cre01.g006300" 5.79695 1.77408 0.881177 5.55105 12.1847 10.7738 14.2212 4.25997 4.40874 4.09526 8.66484 4.38434 1.09757 0.244031 1.06949 0.38091 0.621324 0.670205 2.96748 2.88634
"g155" 2.1575 1.19065 0.917217 2.34866 2.81263 3.3287 3.75771 3.79874 2.47346 2.57674 3.56746 1.79922 0.994621 0.735502 1.1186 0.859635 0.873319 1.11323 1.46328 1.33648
"Cre01.g006500" 0.0294241 0.00700889 0.0208962 0.0120422 0.179747 0.191016 0.197026 0.0535791 0.0897005 0.168146 0.0149851 0.0158547 0.00323692 0.00146673 0.0181438 0 0.10091 0.221211 0.263573 0.0983714
"Cre01.g006550" 16.2641 0.353281 0.00684059 10.4518 37.077 40.9234 46.09 13.4804 11.772 11.4193 0.116059 0.250417 0.39412 0.735794 0.244316 0.178711 17.9534 8.73558 36.4089 32.5153
"g164" 0.0599541 0.0917406 0.0566382 0.065426 0.0099697 0.00224578 0.0243993 0.0673071 0.0410901 0.0463334 0.056343 0.0572496 0.0199541 0.0125448 0.00780855 0.0156211 6.42049 0.143385 0.0497064 0.0471381
"g167" 0.231696 0.539051 0.231014 0.345472 0.29598 0.170618 0.327361 0.722494 0.323807 0.402141 2.41058 1.02472 0.846386 8.72884 0.679855 1.22603 0.393533 0.183229 0.100247 0.163914
"g168" 0.131481 0.15147 0.160748 0.161235 0.0173265 0.0283215 0.0945463 11.1142 6.34325 5.76927 0.0385809 0 0.000479107 0.0587947 0.00105926 0.0257947 0.886558 0.265049 0 0.407691
"g169" 0.00500399 0 0.0152307 0.0493091 0 0 0.0129564 2.1032 0.902072 0.728624 0.00161175 0.00202204 0.0381573 0.000351088 0.000225407 0.00317174 13.4934 0.402387 0.0102654 0.0286332
"g174" 0.453037 0.139704 0.0360992 0.229805 0.102016 0.128808 0.0383981 0.149136 0.123456 0.172907 0.0968388 0.120008 0.186645 0.259975 0.0908069 0.0884203 2.57553 0.687343 0.0552175 0.204407
"Cre01.g006750" 0.11898 0.252237 0.280739 0.233004 0.0388396 0.142168 0.11694 0.398576 0.323823 0.654305 0.0276643 0.0652593 0.0596584 0.147589 0.019229 0.148734 1.27901 1.07387 1.29606 0.810671
"Cre01.g006800" 3.12426 3.76121 3.54709 3.18431 5.86616 6.18181 6.52886 3.07019 3.5931 3.74794 4.67512 5.00606 2.6647 1.43351 3.30756 2.7815 1.34154 4.02432 3.99182 3.71144
"g180" 1.07456 0.603768 0.57547 0.740931 2.19786 2.84913 2.56715 1.18333 1.10423 0.917086 2.19198 1.82434 1.73307 0.374954 0.547563 0.363373 1.52023 1.05724 2.64999 1.95755
"Cre01.g006900" 0.838933 0.625607 1.76432 1.06522 2.21412 1.96229 2.20644 1.14029 1.41815 0.942751 3.31036 1.15743 1.13138 1.28341 1.03364 1.32074 0.214657 0.510098 0.843546 0.795001
"Cre01.g007100" 2.08961 1.13098 1.79491 2.26926 1.47229 1.35805 1.49934 1.54415 1.45757 1.97326 3.10096 2.02845 2.41136 2.02901 1.97604 2.41442 0.795995 1.92647 1.17095 1.62316
"g189" 1.2208 1.98817 1.48618 0.239208 1.82621 1.28054 1.73419 0.430131 1.97477 1.63768 0.761597 0.639109 0.178965 0.524026 0.0695897 0.553808 0.184606 1.77472 0.763399 1.15376
"Cre01.g007300" 3.94238 4.17342 2.22866 4.7654 6.5854 7.22948 6.74914 6.15163 6.59284 6.80237 15.6511 4.03906 3.44134 2.11396 3.72554 3.81125 1.28941 0.837595 5.70211 5.8109
"Cre01.g007350" 4.12089 12.2132 11.0008 5.649 5.51075 6.22559 3.59771 10.7965 6.22253 5.30132 0.691298 11.0559 3.21283 0.86441 5.93184 13.4994 0.346448 0.169488 6.97876 7.17542
"Cre01.g007400" 3.07039 1.35656 1.75184 1.39962 0.835326 0.991433 0.341573 1.80114 3.7746 2.7425 10.2739 3.21108 5.2255 1.30613 1.13383 0.983753 0.411124 0.853962 0.865607 0.430898
"Cre01.g007500" 1.19264 1.68663 2.3179 1.57217 1.34623 1.72606 1.37977 1.00516 1.519 1.50078 2.91187 0.917662 3.04525 1.21669 1.78544 1.60227 2.63844 1.34749 1.25797 1.07287
"g196" 43.5043 59.6944 59.38 42.9252 43.0653 34.0978 50.4042 46.0825 46.8888 52.9419 47.3636 72.3934 39.7045 130.574 109.204 59.1062 51.5338 52.0143 74.5206 77.715
"Cre01.g007700" 28.3747 16.954 17.9055 29.3374 22.0685 19.3792 24.4821 32.629 39.1208 50.0908 10.5045 31.4407 8.23227 3.66468 29.8904 29.3146 10.3295 13.2659 41.3527 36.6325
"g200" 20.4878 17.5158 23.3654 20.2741 9.33108 10.1833 9.45555 10.2152 7.17629 6.03483 14.6161 14.5006 24.0522 23.1503 23.0815 23.2981 42.8012 29.6898 20.149 19.9732
"g201" 1.70461 1.32738 1.15489 1.65701 1.81612 2.58829 1.45395 1.31628 1.1169 1.34836 1.83279 1.5634 0.846982 5.28786 1.73769 4.27534 0.281842 0.628938 1.28915 1.54171
"Cre01.g007850" 111.575 96.1656 99.939 120.069 79.9657 63.0995 84.9361 129.03 109.193 94.2787 92.5864 125.552 86.3948 51.4321 65.6204 80.3325 208.769 142 135.887 133.843
"Cre01.g007950" 2.11322 1.42069 2.28426 1.56945 1.88024 1.05453 2.60429 1.30094 1.43853 2.16576 28.2157 3.92726 1.22474 1.64761 1.11551 3.64271 9.11388 18.6957 1.4348 1.54027
"Cre01.g008000" 5.18049 5.5346 4.72311 5.37085 3.12963 2.69551 2.93354 3.64561 3.81311 3.83656 3.24381 2.9055 4.72418 4.82937 4.65493 7.1552 3.04227 4.87108 3.75751 3.12398
"g207" 2.84998 2.86689 4.64093 3.39724 5.66804 4.49478 8.64253 3.08956 3.45773 3.83587 2.36781 5.77088 4.36897 2.47826 3.56158 2.89708 5.6727 4.44272 5.14264 4.98554
"Cre01.g008150" 4.10575 1.32726 3.32445 2.85243 4.1488 4.6917 4.19728 2.28274 2.2631 3.1577 3.00877 2.90886 7.5205 14.9264 4.98409 5.64245 1.72534 5.69618 1.49411 1.45215
"Cre01.g008200" 1.14979 2.68783 2.67517 1.06676 0.798563 0.701964 0.482861 0.974811 1.50798 1.47957 3.28177 1.80481 2.83374 1.27046 2.00697 2.34789 2.50283 1.37528 1.12143 1.04837
"Cre01.g008300" 0.474009 0.50269 0.303044 0.888632 0.131604 0.164053 0.102752 0.932574 0.630883 0.64211 21.2351 0.519143 0.17795 0.202585 0.324157 0.146793 0.0904745 0.0791314 0.184563 0.253939
"Cre01.g008450" 1.90846 3.18833 2.92269 2.13284 4.93598 4.49583 3.18593 2.83144 2.42138 2.36165 2.13119 4.18192 2.19392 0.940158 5.4494 8.79864 0.300259 4.84637 2.26454 1.73914
"g220" 0.0736532 0.0968955 0 0.0391453 0 0 0 0.0112694 0.0123651 0.019222 0.274664 0.0178997 0.142829 0.000189195 0.078975 0.0745028 0.0563674 0.0894124 0.0759246 0
"Cre01.g008850" 5.02157 3.79484 6.60704 4.73111 3.43564 3.25297 3.49091 6.04133 5.79866 5.88891 6.70436 7.10041 4.06985 3.98566 5.75724 6.88522 12.1445 14.297 9.36439 8.73166
"Cre01.g008900" 0.195404 0.0114859 0.116623 0.10364 0 0 0 3.77542e-05 0.0108802 0.0284589 0.000645333 0.00162983 0.443187 0.143296 0.731803 0.120994 0.123899 0.0956507 0.0408679 0.466186
"Cre01.g008950" 10.8345 15.636 5.98391 9.58842 18.5135 24.4632 15.4157 4.84521 7.78722 12.1842 15.6842 14.2373 30.3443 89.3279 19.9071 29.3611 12.0775 10.5716 6.01862 6.20195
"Cre01.g009000" 3.24637 4.39283 4.77472 3.07039 4.01685 9.09213 3.46527 2.43232 1.86177 3.04517 10.2957 4.50879 9.57067 4.63498 7.77917 6.05372 6.50249 3.15083 3.12777 1.83555
"Cre01.g009050" 6.0585 3.38606 4.62128 6.35476 5.12962 10.4971 4.97372 5.00327 5.53012 10.3786 6.79638 5.47918 4.36439 19.8465 5.55563 5.98708 4.12512 13.5155 9.6962 8.81686
"g229" 0.120718 0.114861 0 0 0.107646 0.181629 0.174543 0.108147 0.0609936 0.0376985 0.241775 0.0985353 0.755985 0.0335717 0.300635 0.178314 0 0.839804 0 0
"Cre01.g009150" 7.8884 6.14339 4.41281 4.42715 4.3356 3.24419 3.56166 1.09691 1.31052 1.39806 8.22695 3.27701 7.26414 81.0083 5.67312 7.08737 9.91552 17.3025 5.04838 4.20074
"Cre01.g009200" 2.19655 4.22634 1.75417 1.44917 3.88741 3.48519 3.33378 2.11019 3.68599 4.31267 0.915357 2.3904 1.83618 1.61199 1.35673 1.9194 0.48123 1.45667 1.1986 2.07966
"g235" 0.0988346 0.21016 0.115423 0.245761 0 0.0390874 0.0761734 0.217556 0.108532 0.128612 0.081537 0.407334 0.0226718 0 0.202644 0.538881 0.280787 0.223346 0.135977 0.252275
"Cre01.g009350" 1.25328 1.10607 1.74683 2.62502 10.5437 18.2347 13.0201 3.76412 7.10398 18.7413 31.639 12.4777 2.87121 18.8925 2.77188 2.21755 0.441081 41.5979 9.07798 7.21337
"Cre01.g009500" 3.08113 4.7657 4.33467 3.24387 10.5514 8.58298 12.2105 3.58497 4.74167 3.57376 3.89636 6.24931 4.99943 5.61637 5.02546 4.58004 3.19801 3.30098 4.08457 3.93907
"Cre01.g009700" 0.722085 1.08528 1.19039 0.73281 0.651501 0.727854 0.611868 1.09589 1.5694 1.10207 1.70363 1.57437 1.46836 0.968985 1.32771 1.16098 1.8732 2.03192 1.13405 0.534646
"Cre01.g009731" 0.67874 1.39167 1.03692 0.565359 0.592465 0.484667 0.431278 0.380917 0.175469 0.195602 1.09793 0.830711 0.572263 0.362084 0.689361 0.947077 0.943587 0.773296 0.352954 0.827252
"Cre01.g009750" 0.0944177 0.121417 0.0768301 0.079997 0.0415362 0.0982266 0.155932 0.0527931 0.0782125 0.0508024 0.0816557 0.0216875 0.145511 0.0451871 0.145344 0.287005 0.0238254 0.0634711 0.138047 0.0857601
"Cre01.g009800" 11.1058 12.9038 7.32364 7.7244 12.7104 14.3834 16.0335 7.36782 8.6196 6.33927 5.2394 4.85268 5.50094 4.20281 2.52913 3.7597 7.79126 17.3476 5.51114 4.38712
"Cre01.g009900" 15.5477 36.6675 71.2603 14.8778 24.1395 81.9867 27.2148 9.76298 11.0266 15.892 74.9071 67.8302 107.134 65.6767 41.3374 41.0683 42.6896 54.0076 12.875 12.7112
"Cre01.g009950" 34.4531 14.4149 15.2185 36.294 21.6832 17.2543 20.177 24.7521 18.6637 14.0812 24.5939 23.3545 4.02359 10.7145 7.27531 4.89617 2.7892 8.19414 19.4846 25.8117
"Cre01.g010250" 2.19347 2.27516 3.10182 2.29748 2.884 2.4815 2.65639 3.22424 4.42732 4.38716 2.01887 2.82798 2.65114 1.15639 2.83681 3.14173 2.73419 2.4386 2.98233 2.94525
"Cre01.g010296" 1.62646 1.25149 1.93343 1.23736 0.950818 1.08272 0.427777 2.17991 1.27716 1.55068 0.0134288 1.32875 0.88811 0 1.29124 2.56666 0 0 1.72534 1.71068
